CellID,initial_size_spliced,initial_size_unspliced,initial_size,n_counts,velocity_self_transition,louvain,S_score,G2M_score,phase,clusters_gradients,velocity_length,velocity_confidence,velocity_confidence_transition,root_cells,end_points,velocity_pseudotime
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_I04.out.bam,1232630,89536,1232630.0,943389.8,0.65758836,0,-3.717200994491577,0.0,G2M,S_score,384.92,0.6271490454673767,0.2631329,1.3150837616027153e-05,0.7589705662741523,0.9138979315757751
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_I05.out.bam,1472101,168507,1472101.0,936790.1,0.70213723,0,0.0,0.0,S,S_score,298.26,0.34300193190574646,0.24692018,0.0016942233975578208,0.892209032159217,0.8440245389938354
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_J01.out.bam,697770,184255,697770.0,985538.4,0.64894545,0,-4.207805156707764,0.0,G2M,S_score,356.56,0.14315398037433624,0.27661237,2.3596966292159978e-05,0.7689416104910763,0.9965623021125793
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_J02.out.bam,990479,106918,990479.0,911789.7,0.61974925,0,0.0,0.0,S,S_score,554.42,0.6609857678413391,0.3821107,1.785861582013074e-05,0.7727986885629531,0.9953245520591736
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_J03.out.bam,1239099,147917,1239099.0,935610.2,0.7690244,0,0.0,-7.508245944976807,S,S_score,496.67,0.578125536441803,0.16596496,4.499232624399418e-05,0.8170233613356481,0.9927791357040405
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_J04.out.bam,1942457,299444,1942457.0,928973.94,0.6928193,0,0.0,0.0,S,S_score,471.53,0.5936625003814697,0.26717955,2.9416696595677463e-05,0.895992244555816,0.9996986985206604
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_J05.out.bam,567710,43584,567710.0,954481.2,0.045927048,1,0.0,0.0,S,S_score,713.75,0.5983607769012451,0.91501766,0.5554766559282246,0.2879744033752528,0.38274627923965454
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_K01.out.bam,1153635,168103,1153635.0,971876.0,0.7585033,0,0.0,0.0,S,S_score,612.33,0.6331346035003662,0.16998558,4.352523044758877e-05,0.7641734567657248,0.9847137331962585
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_K02.out.bam,959564,146653,959564.0,929392.44,0.75060254,0,0.0,0.0,S,S_score,520.63,0.5569596290588379,0.17867906,1.3072982450460067e-05,0.6689096275720471,0.9937220215797424
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_K03.out.bam,1964393,289361,1964393.0,977243.4,0.7037159,0,0.0,0.0,S,S_score,659.28,0.6663889288902283,0.2711786,0.0,0.6185306145881199,0.9926677942276001
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_K04.out.bam,1058447,154232,1058447.0,947682.2,0.810777,0,-3.9796552658081055,0.0,G2M,S_score,691.94,0.703626275062561,0.15746251,9.921375712575958e-06,0.6164320813910702,0.9910455942153931
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_K05.out.bam,1382307,117444,1382307.0,951097.8,0.78891504,0,0.0,0.0,S,S_score,449.4,0.33628755807876587,0.15733324,0.0013584881712150503,1.0,0.9961570501327515
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_L01.out.bam,578506,42696,578506.0,986353.7,0.22634703,1,0.0,0.0,S,S_score,243.28,0.026211971417069435,0.7722333,0.743731913119796,0.41637714206255205,0.3582238256931305
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_L02.out.bam,1089822,148548,1089822.0,931341.75,0.73475885,0,0.0,0.0,S,S_score,434.46,0.528658926486969,0.19645949,0.013771187590735636,0.9980485292551331,0.9625264406204224
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_L03.out.bam,246130,9048,246130.0,1027160.0,0.057855785,1,0.0,0.0,S,S_score,821.01,0.9841721057891846,0.9188587,0.3919361700685011,0.039603091679514285,0.18209145963191986
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_L04.out.bam,419672,31527,419672.0,989651.56,0.12832129,1,0.0,0.0,S,S_score,848.48,0.9457912445068359,0.87459874,0.4290547502842756,0.05245919043908044,0.2269226759672165
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_L05.out.bam,1150758,96300,1150758.0,951553.56,0.67509794,0,0.0,0.0,S,S_score,455.92,0.4881885051727295,0.26628023,3.5638514222746415e-05,0.8729302470326618,1.0
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_N01.out.bam,1164816,200506,1164816.0,942724.4,0.6959319,0,0.0,-7.094841003417969,S,S_score,627.47,0.5679270625114441,0.2756893,3.769655031525689e-05,0.6023330547015614,0.9910032749176025
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_N02.out.bam,911337,174853,911337.0,985789.75,0.76298815,0,0.0,-5.4118266105651855,S,S_score,440.95,0.5912187695503235,0.19871275,0.00013864298458151378,0.6809287185569033,0.9887256622314453
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_N03.out.bam,735852,90977,735852.0,945204.2,0.1416679,1,0.0,0.0,S,S_score,677.06,0.5006289482116699,0.8388956,0.532349115135094,0.7427767069667331,0.5626525282859802
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_N04.out.bam,840363,161819,840363.0,965671.1,0.6949736,0,0.0,-7.658415794372559,S,S_score,594.88,0.5498765707015991,0.24887572,0.0013933500130632543,0.6772888573675084,0.9345870614051819
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_P01.out.bam,638271,46283,638271.0,973740.6,0.7873833,0,-4.101781368255615,0.0,G2M,S_score,345.0,0.6743404269218445,0.14988327,2.3106514163145896e-05,0.8681391532427448,0.9379337430000305
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_P02.out.bam,432179,22115,432179.0,1005476.3,0.05995506,1,0.0,0.0,S,S_score,1084.96,0.952304482460022,0.9097286,0.7515662877405569,0.10400281829527785,0.31632134318351746
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_P03.out.bam,511230,32449,511230.0,999678.7,0.0037491322,1,0.0,0.0,S,S_score,1038.39,0.954687774181366,0.9863084,0.42722856072953513,0.028444759901260816,0.14721627533435822
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_P04.out.bam,254836,26225,254836.0,880400.75,0.13459843,1,0.0,0.0,S,S_score,849.28,0.8832529187202454,0.8082703,0.5547834726276377,0.09990294648452748,0.25550442934036255
