CellID,initial_size_spliced,initial_size_unspliced,initial_size,n_counts,velocity_self_transition,louvain,velocity_length,velocity_confidence,velocity_confidence_transition,root_cells,end_points,velocity_pseudotime
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_G02.out.bam,1022361,97686,1022361.0,928481.75,0.5391062,0,1038.11,0.08162665367126465,0.38040155,0.0,0.9327525293305673,0.8689332008361816
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_G03.out.bam,485385,36249,485385.0,926963.2,0.5482517,3,1101.6,0.28428104519844055,0.14310431,0.0,0.20158005577929192,0.4690386652946472
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_G04.out.bam,1950704,170582,1950704.0,974396.56,0.60830754,0,716.8,0.5152767300605774,0.20479487,0.0,0.9976715214091626,0.9859726428985596
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_G05.out.bam,1179410,60029,1179410.0,994569.5,0.611868,3,3294.92,0.6797402501106262,0.03074612,0.0,0.03538398698230072,0.29753196239471436
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_H01.out.bam,359629,16932,359629.0,991246.0,0.35771766,3,4590.22,0.7268428206443787,0.0760308,0.0,0.016801716424999485,0.28897684812545776
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_H02.out.bam,370944,15901,370944.0,988399.6,0.58817816,3,3789.08,0.9323204159736633,0.0730821,0.0,0.012064348957025545,0.3044050931930542
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_H03.out.bam,1102941,109084,1102941.0,973407.5,0.56580114,0,586.12,0.5388036370277405,0.26621026,0.0,0.8668396265149583,0.9785623550415039
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_H04.out.bam,925519,140475,925519.0,982148.1,0.58912677,0,1208.62,0.4889640510082245,0.24979135,0.0,0.7970481085501285,0.9535122513771057
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_H05.out.bam,904704,72136,904704.0,984648.1,0.6158861,0,753.76,0.4918724596500397,0.1835989,0.0,0.764385199132772,0.9782811999320984
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_I01.out.bam,511873,47644,511873.0,1000075.6,0.088789105,3,588.58,0.0,0.66281587,0.0,0.055631330470308,0.350490927696228
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_I02.out.bam,1604280,148690,1604280.0,958705.25,0.559845,0,733.14,0.5520332455635071,0.21058352,0.0,0.8918176237180319,0.9833300709724426
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_I03.out.bam,1241982,154895,1241982.0,940918.06,0.62408423,0,555.28,0.5166280269622803,0.1860575,0.0,1.0,0.9480609893798828
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_I04.out.bam,1232630,89536,1232630.0,955391.4,0.59969085,0,602.28,0.4477332830429077,0.24286518,0.0,0.8662865670234373,0.984793484210968
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_I05.out.bam,1472101,168507,1472101.0,949022.1,0.56797755,0,639.68,0.5287715196609497,0.26781398,0.0,0.970796757765053,0.9471098184585571
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_J01.out.bam,697770,184255,697770.0,998256.6,0.5633844,0,977.9,0.5843711495399475,0.22512728,0.0,0.9060589380957742,0.9946630597114563
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_J02.out.bam,990479,106918,990479.0,926233.75,0.6265172,0,747.22,0.6379330158233643,0.16815443,0.0,0.9129250478868177,0.9879107475280762
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_J03.out.bam,1239099,147917,1239099.0,947645.4,0.54895127,0,904.59,0.5638153553009033,0.25942183,0.0,0.9136002073633677,0.9906205534934998
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_J04.out.bam,1942457,299444,1942457.0,941054.75,0.5657258,0,666.92,0.35901346802711487,0.2584209,0.0,0.8707911425060358,0.9823153018951416
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_J05.out.bam,567710,43584,567710.0,965370.0,0.7106446,3,1948.11,0.2844650149345398,-0.4382644,0.0,0.07227024255890117,0.4111291766166687
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_K01.out.bam,1153635,168103,1153635.0,984431.06,0.6018702,0,604.04,0.5221721529960632,0.2354902,0.0,0.9205902930458255,0.9867700338363647
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_K02.out.bam,959564,146653,959564.0,942835.25,0.62299615,0,826.05,0.38594159483909607,0.20663422,0.0,0.8330297438702244,0.9977209568023682
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_K03.out.bam,1964393,289361,1964393.0,992275.7,0.5650219,0,590.15,0.5254466533660889,0.23874141,0.0,0.8401999504365454,0.9902598857879639
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_K04.out.bam,1058447,154232,1058447.0,959461.2,0.62513906,0,910.22,0.624334990978241,0.22498444,0.0,0.808661758508966,0.9840695261955261
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_K05.out.bam,1382307,117444,1382307.0,962046.5,0.5165335,0,632.97,0.3067505955696106,0.30192426,0.0,0.942936938500249,0.9421625733375549
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_L01.out.bam,578506,42696,578506.0,996302.1,0.35578594,3,1556.81,0.0,0.14815502,0.0,0.025230109355143773,0.35643988847732544
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_L02.out.bam,1089822,148548,1089822.0,943289.06,0.55281997,0,630.95,0.5372274518013,0.23149842,0.0,0.9272838699032441,0.953972578048706
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_L03.out.bam,246130,9048,246130.0,1037723.6,0.6872724,3,1463.49,0.5391561985015869,0.0679242,0.0,0.037259216840948454,0.32202017307281494
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_L04.out.bam,419672,31527,419672.0,1000950.56,0.6230129,3,5919.98,0.7860568761825562,0.07344112,0.0,0.01611193648253103,0.2979990839958191
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_L05.out.bam,1150758,96300,1150758.0,962747.5,0.59022534,0,587.74,0.38805699348449707,0.24509157,0.0,0.9691451939885581,0.985683023929596
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_N01.out.bam,1164816,200506,1164816.0,953628.44,0.5000098,0,861.55,0.4253890812397003,0.34294498,0.0,0.7706548796994811,0.9900259375572205
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_N02.out.bam,911337,174853,911337.0,998562.5,0.65869534,0,769.16,0.3172147572040558,0.17075546,0.0,0.9746872802356857,0.9928637146949768
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_N03.out.bam,735852,90977,735852.0,954571.44,0.6035817,3,2758.06,0.4571584463119507,0.20013252,0.0,0.5597416044179345,0.6939382553100586
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_N04.out.bam,840363,161819,840363.0,976751.4,0.6015227,0,630.65,0.5151926875114441,0.27457017,0.0,0.956003681259594,0.978431761264801
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_P01.out.bam,638271,46283,638271.0,985866.06,0.6201115,0,489.18,0.56402188539505,0.2397016,0.0,1.0,0.9697036147117615
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_P02.out.bam,432179,22115,432179.0,1015219.9,0.6656529,3,1561.88,0.35778144001960754,0.06151441,0.0,0.0484552873658707,0.31901150941848755
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_P03.out.bam,511230,32449,511230.0,1010336.5,0.7514626,3,2599.96,0.7144765257835388,0.019510461,0.0,0.02561472593608164,0.2683594822883606
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_P04.out.bam,254836,26225,254836.0,891163.9,0.09505433,3,1178.47,0.0672229453921318,0.71618,0.0,0.06589527643141921,0.3916279077529907
