"","CellID","initial_size_spliced","initial_size_unspliced","initial_size","n_counts","velocity_self_transition","louvain","root_cells","end_points","velocity_pseudotime","latent_time","S_score","G2M_score","phase","velocity_length","velocity_confidence","velocity_confidence_transition","Cell","singler","excluded"
"424","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_H04.out.bam",1419518,178130,1419518,950648.2,0.31704944,0,0,0.753536348535431,0.975631356239319,0.929384392955423,0.105021963470357,-0.608041978687853,"S",1311.85,0.895580321874079,0.104538284389374,"1284_1_5_H04","Undefined",TRUE
"425","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_H05.out.bam",819254,145925,819254,961501.25,0.31709677,0,0,0.901611457277649,0.959365725517273,0.921165584622052,-0.128731466216786,-0.528103339618391,"G1",1576.45,0.870577554005119,0.0549240713419538,"1284_1_5_H05","MBC",FALSE
"426","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_H06.out.bam",179066,41982,179066,958085.56,0.2503765,0,0,0.780599789644012,0.978283405303955,0.966028348973918,-0.318397751619983,0.0324797434849782,"G2M",1458.27,0.879170032331063,0.144228557913612,"1284_1_5_H06","MBC",FALSE
"427","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_I01.out.bam",207901,21743,207901,998121.75,0.30278844,0,0,0.952576967045131,0.989064335823059,0.938366081695061,0.0230801518545502,-0.423277929452089,"S",1388.01,0.911743085840342,0.0767547983979139,"1284_1_5_I01","MBC",FALSE
"428","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_I04.out.bam",257829,40183,257829,966892.75,0.3511577,0,0,0.912818703389504,0.980840384960175,0.962095586255284,0.0797087269084509,-0.312628543806506,"S",1385.79,0.874174428559176,0.0246872985501903,"1284_1_5_I04","MBC",FALSE
"429","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_I05.out.bam",218383,26819,218383,986553.56,0.23753211,0,0,0.720245462616468,0.987280130386353,0.956748293770718,-0.0956425032089387,-0.171017615215198,"G1",1203.18,0.868894933319599,0.194167966640151,"1284_1_5_I05","MBC",FALSE
"430","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_I06.out.bam",728466,81057,728466,977285.4,0.3600427,0,0,1,0.993535578250885,0.937963165105979,0.176273336538104,-0.513067532283766,"S",1282.92,0.902128766575727,-0.0425180141477313,"1284_1_5_I06","MBC",FALSE
"431","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_J01.out.bam",401837,47850,401837,962461.75,0.3731136,0,0,0.964278536555527,0.992507576942444,0.932652679631693,-0.423868951191472,-0.517073952614724,"G1",1508.92,0.878840748465299,-0.078826200010855,"1284_1_5_J01","MBC",FALSE
"432","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_J03.out.bam",198631,26374,198631,973167.9,0.31090093,0,0,0.814024956299329,0.98769199848175,0.932889480142917,0.206544895554865,-0.479577312168774,"S",1309.4,0.884924611630893,0.0653621374220804,"1284_1_5_J03","Undefined",TRUE
"433","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_J05.out.bam",3904827,339394,3904827,952965.75,0.3624437,2,0,0.000350355913506744,0.450436353683472,0.443014069144374,-0.36568342674536,-0.929192899583696,"G1",12134.48,0.697804193453477,0.102346437607195,"1284_1_5_J05","PB",FALSE
"434","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_J06.out.bam",339244,27084,339244,953074.7,0.2560952,0,0,0.927019014776285,0.978899359703064,0.930407965074001,-0.283064955851705,-0.269823287091814,"G1",1332.82,0.909989330827463,0.13950740165552,"1284_1_5_J06","MBC",FALSE
"435","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_K02.out.bam",769916,201321,769916,954643.2,0.24889536,0,0,0.938962269952679,0.990639925003052,0.957217136282858,-0.444422645712377,-0.373992262230263,"G1",1268.35,0.858849656231724,0.109948640568644,"1284_1_5_K02","MBC",FALSE
"436","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_K03.out.bam",550419,98570,550419,954861.5,0.45894954,0,0,1,0.990269064903259,0.951123688599696,-0.0976078570885802,-0.459803331166774,"G1",1265.88,0.861782001914855,-0.18140803639016,"1284_1_5_K03","MBC",FALSE
"437","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_K04.out.bam",1866812,220507,1866812,912841.06,0.27278554,0,0,0.398457040571948,0.985037386417389,0.919572820199209,-0.438840282322172,-0.710148551872185,"G1",1340.08,0.868440551642265,0.155276283199064,"1284_1_5_K04","MBC",FALSE
"438","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_K05.out.bam",200053,17110,200053,962809.6,0.32080787,0,0,0.841440106408276,0.991382122039795,0.928174136260315,-0.178433313178378,-0.249391904392758,"G1",1334.23,0.918833014356775,0.0501057468677382,"1284_1_5_K05","MBC",FALSE
"439","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_K06.out.bam",1003236,94257,1003236,945544.75,0.3446457,0,0,0.726251298305754,0.91881275177002,0.913136211835593,0.188128865921378,-0.657260478831626,"S",1524.96,0.854175278783685,0.0333137942454158,"1284_1_5_K06","prePB",FALSE
"440","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_L02.out.bam",1126727,148630,1126727,954580.2,0.21062353,0,0,0.528370042853354,0.981229305267334,0.919403388060528,-0.233671689591679,-0.433342931936453,"G1",1366.94,0.862966981466899,0.223072378599597,"1284_1_5_L02","Undefined",TRUE
"441","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_L05.out.bam",1388184,159768,1388184,940770.2,0.28584674,0,0,0.456459551386502,0.977075040340424,0.921083902548595,-0.180186660951595,-0.763244654036857,"G1",1417.05,0.886622200729791,0.104885938709178,"1284_1_5_L05","Undefined",TRUE
"442","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_M03.out.bam",8239922,495814,8239922,1000920.44,0.22312365,3,0,6.86309582482316e-05,0.233488619327545,0.0606206410975657,3.23801516529708,2.26081476812964,"S",2279.9,0.166976750756178,0.153085544344394,"1284_1_5_M03","prePB",FALSE
"443","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_M04.out.bam",1992387,369866,1992387,959155.7,0.28371868,0,0,0.615517740864127,0.985434651374817,0.927003167226247,-0.32558884947595,0.0102112765784736,"G2M",1310.33,0.8815878546739,0.129096228265589,"1284_1_5_M04","MBC",FALSE
"444","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_M05.out.bam",1492903,241890,1492903,933900.6,0.28653014,0,0,0.852891695617177,0.973549365997314,0.930191231211741,-0.534084001113739,-0.448873790105184,"G1",1300.2,0.858144707291283,0.129831784911346,"1284_1_5_M05","MBC",FALSE
"445","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_M06.out.bam",493711,33310,493711,987385.9,0.25882906,0,0,0.721709264612289,0.967141926288605,0.921158815683038,-0.156042181767748,-0.266787865784791,"G1",1434.69,0.872680333523428,0.167708395837451,"1284_1_5_M06","prePB",FALSE
"446","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_N01.out.bam",1199933,298577,1199933,892415.6,0.3609866,0,0,0.408515823794555,0.992122709751129,0.938052774232626,-0.0460128827238562,-0.453106964386261,"G1",1310.16,0.84811670925196,-0.00412959227081105,"1284_1_5_N01","MBC",FALSE
"447","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_N03.out.bam",2998981,256130,2998981,948373.06,0.31317443,2,0,0.000109623589849242,0.49862277507782,0.480992239496921,-0.495460474690466,-0.949884831797969,"G1",7768.54,0.713477069553824,0.0918566892856644,"1284_1_5_N03","PB",FALSE
"448","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_N04.out.bam",2197116,244819,2197116,936725.8,0.31179976,2,0,2.41608286913522e-05,0.48437112569809,0.493256938427022,-0.86885930351589,-0.929928503487561,"G1",7859.76,0.786392450461034,0.0716399747204132,"1284_1_5_N04","PC",FALSE
"449","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_N06.out.bam",1455169,281783,1455169,960711.1,0.4222694,0,0,0.887310785516421,0.991553604602814,0.930111424973994,0.0426548731366926,-0.549087061967936,"S",1384.95,0.873324613003863,-0.0600050755289185,"1284_1_5_N06","MBC",FALSE
"450","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_O01.out.bam",723585,97732,723585,942162.8,0.30663902,0,0,0.693400491184381,0.986626446247101,0.919284291768611,-0.0844011435939316,-0.792622074833861,"G1",1388.32,0.873780714166586,0.0907749391842036,"1284_1_5_O01","MBC",FALSE
"451","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_O03.out.bam",2150892,169621,2150892,957061.56,0.18042034,2,0,0.000879088897132447,0.383931398391724,0.377325120556957,-0.791889097858033,-1.07132082049911,"G1",4387.78,0.703073355823386,0.28005469540434,"1284_1_5_O03","PB",FALSE
"452","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_O04.out.bam",1715315,207971,1715315,939893.56,0.22220778,0,0,0.122375857456236,0.989261627197266,0.90853450561947,0.0523792828205836,-0.729454783491186,"S",1416.05,0.859141260463801,0.232552044316058,"1284_1_5_O04","MBC",FALSE
"453","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_O05.out.bam",2689281,188853,2689281,982052.3,0.37334505,2,0,0.000610504188109579,0.449503302574158,0.424588756725089,-0.489579004587537,-0.629045387216516,"G1",12161.4,0.701677697524769,0.0542749710277913,"1284_1_5_O05","PB",FALSE
"454","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_P01.out.bam",2451244,171035,2451244,980845.25,0.37345362,2,0,0.000529433954366118,0.397765457630157,0.381671746033542,-0.634826489675005,-0.532492918151993,"G1",12292.34,0.698156403127812,0.0778685761308158,"1284_1_5_P01","prePB",FALSE
"455","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_P03.out.bam",275196,29760,275196,971878.44,0.26393956,0,0,0.328807839768779,0.977120995521545,0.925350734381853,0.00860432669470546,-0.821527003167986,"S",1419.55,0.859945461680018,0.122001751540533,"1284_1_5_P03","MBC",FALSE
"456","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_P04.out.bam",2419115,233782,2419115,971919.7,0.3804282,2,0,0.000437154437689492,0.423360049724579,0.404205060688953,-0.922583026152391,-1.10831704827042,"G1",12885.47,0.725059278950838,0.0686767654855165,"1284_1_5_P04","prePB",FALSE
"457","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_P05.out.bam",1068639,96542,1068639,971852.75,0.4051261,2,0,0.000599221000057076,0.448044955730438,0.427006672449847,-0.783809840958254,-1.06878444826281,"G1",13277.79,0.788222998685258,-0.0170938255435248,"1284_1_5_P05","PB",FALSE
"458","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_A02.out.bam",475327,35286,475327,884828.3,0.20626676,2,0,1.18146107950142e-05,0.508318662643433,0.507029860086762,-0.168062348828268,-0.522161535636799,"G1",8533.34,0.759947508495931,0.152719449664238,"1284_1_6_A02","PB",FALSE
"459","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_A03.out.bam",1654757,171625,1654757,953123.44,0.31782454,0,0,0.888595055127843,0.990204513072968,0.9267867372604,-0.249874116585007,-0.470748308542612,"G1",1306.09,0.911282650327126,0.0574572083583966,"1284_1_6_A03","MBC",FALSE
"460","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_A04.out.bam",414987,24809,414987,985699.75,0.19315472,2,0,4.6256334222831e-06,0.516400694847107,0.525344441084058,-0.405174064476753,-0.645301355757155,"G1",5617.92,0.485002510472766,0.0972285459903082,"1284_1_6_A04","PC",FALSE
"461","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_A05.out.bam",1307709,48604,1307709,933930,0.24087724,3,0,0.000183228773477609,0.170874297618866,0.0486541500000017,2.7578129899143,2.34855820939348,"S",5381.57,0.752934130923013,0.203051829151692,"1284_1_6_A05","PB",FALSE
"462","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_B01.out.bam",1300103,183150,1300103,972787,0.34067732,0,0,0.420399341683883,0.990416347980499,0.933128549772128,-0.261167267971613,-0.180175172960436,"G1",1318.51,0.890176908428014,0.0336590593096556,"1284_1_6_B01","MBC",FALSE
"463","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_B02.out.bam",1239253,147456,1239253,933857.44,0.275356,0,0,0.851329373230688,0.985632121562958,0.939889294747784,-0.132090111321031,-0.524830146308418,"G1",1311.65,0.927049747139594,0.0843967001752937,"1284_1_6_B02","MBC",FALSE
"464","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_B03.out.bam",1884728,194726,1884728,973947.9,0.22031051,0,0,0.500111021028121,0.970709800720215,0.919101590496961,-0.172592952817579,-0.108166196969178,"G1",1373.11,0.878832919963317,0.210501079047753,"1284_1_6_B03","MBC",FALSE
"465","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_B04.out.bam",943488,153415,943488,985341.4,0.29441985,0,0,0.750949231693827,0.982792615890503,0.943105388486066,-0.50556654914167,-0.433785814100558,"G1",1269.89,0.883212491779816,0.105383361060281,"1284_1_6_B04","MBC",FALSE
"466","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_B05.out.bam",1211456,212207,1211456,969592.7,0.27831548,0,0,0.888394077937443,0.996074736118317,0.963140475712059,-0.0540569868374828,-0.451534924206433,"G1",1257.32,0.874271056398224,0.105896796711044,"1284_1_6_B05","MBC",FALSE
"467","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_C01.out.bam",1117331,82228,1117331,950638.94,0.29536545,0,0,0.949989760404357,0.988797187805176,0.936170847103243,0.0468158635806081,-0.377720261532981,"S",1356.52,0.888809663248549,0.0588265657694713,"1284_1_6_C01","MBC",FALSE
"468","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_C02.out.bam",493539,59088,493539,941931.4,0.0017981529,2,0,0.0858224045017296,0.697422206401825,0.618262978303458,-0.657466861635546,-0.647215852221927,"G1",5385.88,0.54767107857186,0.304426496124225,"1284_1_6_C02","PC",FALSE
"469","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_C03.out.bam",1186111,166262,1186111,931917.25,0.21461466,0,0,0.609930550109537,0.983949601650238,0.925098545820504,-0.3509837134626,-0.46912778605212,"G1",1323.71,0.877917977134898,0.221727400052667,"1284_1_6_C03","MBC",FALSE
"470","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_C04.out.bam",323993,18567,323993,989449.56,0,2,0,3.93562741646958e-05,0.526881635189056,0.511282173331243,-0.148117405754268,-0.497027107402011,"G1",5778.35,0.454345501147534,0.460598595352727,"1284_1_6_C04","PC",FALSE
"471","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_C05.out.bam",957534,103453,957534,987431.3,0.29584676,0,0,0.962625885278753,0.99621969461441,0.95894932093226,-0.00917915468630587,0.0376839715081292,"G2M",1336.72,0.906577324766122,0.05635188375418,"1284_1_6_C05","MBC",FALSE
"472","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_D01.out.bam",1302409,144520,1302409,966253.94,0.27849588,0,0,0.971309756894696,0.983770072460175,0.936524380355141,-0.275355730208266,-0.254871137077744,"G1",1455.41,0.810479585951927,0.102888816519596,"1284_1_6_D01","MBC",FALSE
"473","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_D02.out.bam",1428011,132610,1428011,970971.3,0.35051882,0,0,0.706445558377952,0.994056582450867,0.925712676179305,-0.201768902073736,-0.347638117085706,"G1",1405.72,0.896952264770167,-0.00999473958820981,"1284_1_6_D02","prePB",FALSE
"474","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_D03.out.bam",551738,97604,551738,1006680.5,0,2,0,0.0749566494989853,0.596224904060364,0.567951447552673,-0.0513426197013728,-0.393919690664824,"G1",5501.73,0.531104173186531,0.335743977421419,"1284_1_6_D03","PC",FALSE
"475","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_D04.out.bam",560288,31887,560288,939568.4,0.3261359,2,0,0.000264429738316316,0.47141432762146,0.476790296866631,-0.470706240229782,-0.716517914093293,"G1",10036.2,0.76739202865909,0.0995215305361199,"1284_1_6_D04","Undefined",TRUE
"476","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_D05.out.bam",871249,207503,871249,985955.7,0.2720371,0,0,0.746908894878939,0.980132400989532,0.961046678940865,-0.494335621097016,-0.0899612452532794,"G1",1272.72,0.872389804160419,0.132930752878545,"1284_1_6_D05","MBC",FALSE
"477","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_E01.out.bam",1277772,127926,1277772,932698.94,0.3600787,0,0,0.791014745617486,0.98304557800293,0.92406862015699,-0.393703856197089,-0.448749291037654,"G1",1479.68,0.906418322957179,0.00969759384727111,"1284_1_6_E01","MBC",FALSE
"478","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_E02.out.bam",966002,131332,966002,972055.75,0.29553413,0,0,0.685767197347314,0.978971600532532,0.930681486031111,0.0637910268777191,-0.681440488765906,"S",1285.49,0.879465873703074,0.100370173314314,"1284_1_6_E02","Undefined",TRUE
"479","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_E03.out.bam",1419581,167421,1419581,973647.8,0.26897842,0,0,0.847032965000098,0.969839572906494,0.930964381468091,0.0832921386961155,-0.521129473909601,"S",1345.28,0.874536813310516,0.121915057173637,"1284_1_6_E03","MBC",FALSE
"480","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_E04.out.bam",438099,22537,438099,1000665.6,0.18579355,2,0,5.16473643699114e-05,0.501845896244049,0.493275576775351,-0.583365189829798,-0.769432427432086,"G1",9824.59,0.750486670426127,0.184930296928841,"1284_1_6_E04","PB",FALSE
"481","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_E05.out.bam",591505,21441,591505,952071.3,0.34583342,2,0,0.000197225930418381,0.476469874382019,0.465769197528156,-0.784599633998297,-0.808153790396613,"G1",9619.06,0.763863607457022,0.0624646948973709,"1284_1_6_E05","PB",FALSE
"482","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_F01.out.bam",521935,28696,521935,931591.75,0.088954836,2,0,0,0.537041544914246,0.54104448206339,-0.151695117503903,-0.680115394817816,"G1",5708.52,0.508368340818284,0.19631608939524,"1284_1_6_F01","PC",FALSE
"483","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_F02.out.bam",963037,268890,963037,955416.75,0.28609854,0,0,0.768093085503485,0.989042580127716,0.985030589267247,-0.206151724459734,-0.249248898351515,"G1",1378.98,0.855974498090854,0.131677475366115,"1284_1_6_F02","prePB",FALSE
"484","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_F03.out.bam",1516986,214269,1516986,949206.5,0.23476732,0,0,0.290670840442075,0.972098350524902,0.926596002385681,-0.234133096522711,-0.606604832196021,"G1",1328.7,0.897488558437985,0.138917142357327,"1284_1_6_F03","MBC",FALSE
"485","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_F04.out.bam",1468796,156984,1468796,972918.4,0.19611621,0,0,0.331883256674137,0.958825707435608,0.900965196620476,-0.334155620699344,-0.737768293823208,"G1",1542.02,0.843925614468444,0.211182656581641,"1284_1_6_F04","prePB",FALSE
"486","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_F05.out.bam",448240,21478,448240,977087.56,0.34952712,2,0,0.000102596042927849,0.518850922584534,0.480466918856733,-0.46256745914153,-0.743318027633805,"G1",9029.23,0.727763307977431,0.0768765033718807,"1284_1_6_F05","PC",FALSE
"487","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_G01.out.bam",1194183,174414,1194183,957282.7,0.1145246,0,0,0.142587470450719,0.817455053329468,0.87753521366987,-0.168390951029034,-0.617694526534897,"G1",1608.99,0.820295930091475,0.304616775313158,"1284_1_6_G01","Undefined",TRUE
"488","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_G02.out.bam",1022361,97686,1022361,928481.75,0.3417676,0,0,0.805408738786272,0.978959321975708,0.925162848591,-0.212420139543986,-0.17957057265548,"G1",1438.42,0.914671238772846,0.0391562239581051,"1284_1_6_G02","Undefined",TRUE
"489","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_G03.out.bam",485385,36249,485385,926963.2,0.10432893,2,0,6.07914589918186e-06,0.517099976539612,0.517846676302272,-0.295501816631559,-0.418654797098658,"G1",9303.91,0.71337769554945,0.207581418124285,"1284_1_6_G03","Undefined",TRUE
"490","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_G04.out.bam",1950704,170582,1950704,974396.56,0.34575504,0,0,0.870319275814244,0.994034171104431,0.93085231009016,-0.14764585622577,-0.22139031393034,"G1",1365.23,0.878149583111452,0.0441636088221134,"1284_1_6_G04","Undefined",TRUE
"491","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_G05.out.bam",1179410,60029,1179410,994569.5,0.41300017,2,0,0.000213506072418086,0.49410879611969,0.458931920758277,-0.407350199836552,-0.843785525227452,"G1",10503.11,0.691539377171785,-0.0561959160790292,"1284_1_6_G05","PB",FALSE
"492","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_H01.out.bam",359629,16932,359629,991246,0.3986187,2,0,0.000455157399500444,0.456979632377625,0.444546144896039,-0.741623941313064,-0.834893303518897,"G1",11956.38,0.836820141379017,-0.0260388942593328,"1284_1_6_H01","PC",FALSE
"493","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_H02.out.bam",370944,15901,370944,988399.6,0.39662737,2,0,0.000627147894732377,0.431457459926605,0.403530237910019,-0.289257671203103,-0.920215635471516,"G1",12412.95,0.719224840815634,0.0217672754414894,"1284_1_6_H02","PC",FALSE
"494","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_H03.out.bam",1102941,109084,1102941,973407.5,0.26417166,0,0,0.713995176534661,0.98106175661087,0.92440027671363,-0.484131114538697,-0.638177875140766,"G1",1350.22,0.89020776377824,0.167858490646358,"1284_1_6_H03","Undefined",TRUE
"495","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_H04.out.bam",925519,140475,925519,982148.1,0.22476606,0,0,0.707949601024256,0.980728447437286,0.943276138831318,-0.618834785793139,-0.522761373369543,"G1",1315.88,0.90471237692165,0.238325676617269,"1284_1_6_H04","prePB",FALSE
"496","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_H05.out.bam",904704,72136,904704,984648.1,0.26610205,0,0,0.568674134303212,0.961187064647675,0.92185918830305,-0.498033861651468,-0.44047644143706,"G1",1439.93,0.886967978369829,0.176839712321765,"1284_1_6_H05","MBC",FALSE
"497","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_I01.out.bam",511873,47644,511873,1000075.6,0.35802042,2,0,4.13960867028189e-05,0.526645183563232,0.489792562242922,-0.674800154197974,-0.829241181493879,"G1",8745.69,0.654778053052124,0.106183578375231,"1284_1_6_I01","PC",FALSE
"498","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_I02.out.bam",1604280,148690,1604280,958705.25,0.2936086,0,0,0.671646290326865,0.988828957080841,0.946434781430644,0.148314876301233,-0.330417619739567,"S",1309.4,0.879880852903541,0.0953674534796982,"1284_1_6_I02","MBC",FALSE
"499","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_I03.out.bam",1241982,154895,1241982,940918.06,0.26731133,0,0,0.712515770342128,0.974817633628845,0.94805660587052,-0.359641161252025,-0.423071838928773,"G1",1574.24,0.858317859496867,0.116558080533162,"1284_1_6_I03","MBC",FALSE
"500","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_I04.out.bam",1232630,89536,1232630,955391.4,0.22836572,0,0,0.806161262285999,0.963078141212463,0.919638975251456,-0.229247826796312,-0.467062463094522,"G1",1337.52,0.892883119060751,0.19718795765986,"1284_1_6_I04","MBC",FALSE
"501","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_I05.out.bam",1472101,168507,1472101,949022.1,0.30264705,0,0,0.722495709863873,0.965252280235291,0.926838968874524,-0.510618431472459,-0.423614629646679,"G1",1427.71,0.888102280957529,0.0566472572251253,"1284_1_6_I05","MBC",FALSE
"502","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_J01.out.bam",697770,184255,697770,998256.6,0.20436502,0,0,0.685330372393122,0.97527688741684,0.985866292148106,-0.146124369165172,-0.251254028779966,"G1",1389.17,0.856749576817961,0.219675282778745,"1284_1_6_J01","MBC",FALSE
"503","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_J02.out.bam",990479,106918,990479,926233.75,0.25899634,0,0,0.855727353060679,0.991002559661865,0.94020243963452,-0.16081168404391,-0.22003437785415,"G1",1296.65,0.884936027795706,0.117241278094806,"1284_1_6_J02","MBC",FALSE
"504","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_J03.out.bam",1239099,147917,1239099,947645.4,0.34237128,0,0,1,0.992477357387543,0.946820957231032,-0.353665346325839,-0.0837476126782529,"G1",1270.79,0.902067820264017,-0.0343841773436104,"1284_1_6_J03","MBC",FALSE
"505","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_J04.out.bam",1942457,299444,1942457,941054.75,0.29714832,0,0,0.949992562827407,0.991985082626343,0.940508673190703,-0.471288878684957,-0.284681657198313,"G1",1317.68,0.898355964159002,0.0845531782634275,"1284_1_6_J04","MBC",FALSE
"506","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_J05.out.bam",567710,43584,567710,965370,0.21047083,2,0,4.95535973120301e-05,0.493462741374969,0.504523758858598,-0.365740180414257,-0.703517110712893,"G1",8062.85,0.748215725987734,0.138042233963887,"1284_1_6_J05","PC",FALSE
"507","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_K01.out.bam",1153635,168103,1153635,984431.06,0.30695695,0,0,1,0.989378988742828,0.955247936507209,-0.101101800669795,-0.612936208913992,"G1",1259.16,0.862175377380001,0.0273132668052544,"1284_1_6_K01","MBC",FALSE
"508","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_K02.out.bam",959564,146653,959564,942835.25,0.3437815,0,0,0.841297767309368,0.983841419219971,0.933389494067859,-0.0825287984765094,-0.557776789232954,"G1",1373.25,0.879786090008971,0.0211741734574535,"1284_1_6_K02","MBC",FALSE
